str_id,severity_id,wwacbd,wwacbh,wwacc,wwach,wwafuel13,wwafuel40
37149,76660,38,13,45,25,8,183
37150,76663,38,13,45,25,8,183
37151,76666,16,13,65,57,10,165
37152,76667,45,13,55,25,8,183
37153,76668,14,13,15,25,8,101
37154,76675,1,144,55,25,6,147
37155,76676,1,263,45,57,8,161
37156,76677,14,13,15,25,2,121
37157,76678,1,144,55,25,6,147
37158,76681,1,263,35,57,2,121
37159,76682,14,13,15,8,2,121
37160,76684,1,144,55,25,6,147
37161,76685,1,144,35,25,2,122
37162,76687,27,13,35,25,5,145
37163,76688,1,263,65,57,8,161
37164,76689,8,20,45,57,8,183
37165,76693,19,13,25,25,2,122
37166,76695,1,144,45,25,6,147
37167,76698,11,20,55,57,10,165
37168,76699,11,20,55,57,10,165
37169,76701,27,13,35,25,5,145
37170,76703,38,13,45,25,8,183
37171,76704,19,13,25,25,2,122
37172,76705,6,43,35,57,9,188
37173,76707,27,13,35,25,5,145
37174,76710,11,20,55,57,10,165
37175,76711,8,20,45,57,8,183
37176,76712,1,263,35,57,2,121
37177,76718,27,13,35,25,5,145
37178,76722,19,13,25,8,2,122
37179,76724,19,13,25,25,2,122
37180,76725,19,13,25,25,2,122
37181,76727,6,20,35,57,8,161
37182,76733,19,13,25,25,2,122
37183,76734,11,20,55,57,10,165
37184,76736,19,13,25,25,2,122
37185,76738,14,13,15,8,2,122
37186,76739,19,13,25,25,2,122
37187,76742,38,13,45,25,8,183
37188,76743,1,144,35,25,8,161
37189,76745,1,263,65,57,8,161
37190,76747,27,13,35,25,5,145
37191,76748,19,13,25,25,2,122
37192,76749,27,13,35,25,5,145
37193,76750,1,144,45,25,6,147
37194,76751,19,13,25,25,2,122
37195,76755,1,144,25,25,2,122
37196,76758,1,263,45,57,8,161
37197,76759,19,13,25,25,2,121
37198,76760,1,144,45,25,6,147
37199,76763,8,7,45,57,10,165
37200,76765,11,39,55,57,8,183
37201,76767,1,263,65,57,8,161
37202,76771,8,16,45,57,8,183
37203,76772,19,13,25,8,2,122
37204,76775,14,13,15,8,2,122
37205,76776,14,13,15,8,2,122
37206,76778,14,13,15,8,2,122
37207,76782,6,3,25,25,10,165
37208,76785,27,13,35,25,5,145
37209,76790,8,13,45,57,10,165
37210,76791,8,13,45,57,8,161
37211,76793,6,43,35,57,9,188
37212,76795,16,13,65,57,10,165
37213,76796,14,13,15,8,2,122
37214,76798,6,43,35,57,9,188
37215,76808,6,13,35,57,5,122
37216,76809,8,39,45,57,10,165
37217,76812,8,7,45,57,10,165
37218,76813,6,43,35,57,9,188
37219,76815,22,13,75,57,10,165
37220,76816,1,263,55,57,8,161
37221,76817,19,13,25,25,2,122
37222,76818,1,144,25,25,2,121
37223,76820,1,263,65,57,8,161
37224,76821,8,7,45,57,10,165
37225,76824,1,263,65,57,8,161
37226,76826,14,13,15,8,1,101
37227,76828,8,13,45,57,8,161
37228,76829,27,13,35,25,5,145
37229,76830,27,13,35,25,5,145
37230,76831,19,13,25,25,2,122
37231,76835,19,13,25,25,2,122
37232,76837,8,13,45,57,10,165
37233,76839,14,13,15,8,2,122
37234,76844,6,13,35,57,5,122
37235,76847,6,20,35,57,8,183
37236,76848,1,144,55,25,6,147
37237,76849,8,43,45,57,9,188
37238,76850,8,13,45,57,8,161
37239,76852,1,144,25,25,2,121
37240,76854,8,13,45,57,8,161
37241,76860,19,13,25,8,2,122
37242,76861,38,13,45,25,8,183
37243,76863,8,13,45,57,8,161
37244,76864,19,13,25,25,5,142
37245,76865,27,13,35,25,5,145
37246,76866,8,13,45,57,10,165
37247,76868,1,263,55,57,8,161
37248,76874,1,263,25,57,2,121
37249,76878,19,13,25,8,2,122
37250,76879,8,20,45,57,8,183
37251,76880,1,144,45,25,6,147
37252,76882,27,13,35,25,2,122
37253,76883,19,13,25,8,2,122
37254,76886,19,13,25,8,2,122
37255,76888,1,144,45,25,6,147
37256,76889,8,43,45,57,9,188
37257,76890,19,13,25,8,2,122
37258,76891,45,13,55,25,8,183
37259,76892,1,263,45,57,8,161
37260,76894,8,13,45,57,10,165
37261,76898,14,13,15,8,2,121
37262,76901,8,13,45,57,10,165
37263,76902,19,13,25,25,2,122
37264,76904,19,13,25,8,2,122
37265,76906,27,13,35,25,5,145
37266,76908,16,39,65,57,8,183
37267,76909,8,7,45,57,10,165
37268,76911,11,7,55,57,10,165
37269,76912,1,144,35,25,6,147
37270,76913,1,263,55,57,8,161
37271,76914,1,263,15,57,2,121
37272,76915,14,13,15,8,2,122
37273,76916,11,20,55,57,10,165
37274,76918,14,13,15,8,2,122
37275,76919,19,13,25,25,5,142
37276,76921,19,13,25,25,2,122
37277,76922,38,13,45,25,8,183
37278,76923,19,13,25,25,2,122
37279,76927,11,13,55,57,10,165
37280,76928,1,263,45,57,8,161
37281,76929,8,20,45,57,10,165
37282,76930,14,13,15,8,2,122
37283,76934,1,144,25,25,2,121
37284,76939,1,263,35,57,2,121
37285,76940,1,144,45,25,6,147
37286,76944,8,39,45,57,10,165
37287,76945,16,7,65,57,10,165
37288,76947,6,7,35,57,8,183
37289,76949,1,263,45,57,8,161
37290,76951,1,144,45,25,6,147
37291,76952,27,13,35,25,5,145
37292,76953,1,263,35,57,2,121
37293,76954,27,13,35,25,5,145
37294,76955,45,13,55,25,8,183
37295,76958,1,144,15,25,2,122
37296,76959,38,13,45,25,8,183
37297,76961,8,43,45,57,9,188
37298,76962,6,20,35,57,8,183
37299,76964,19,13,25,8,2,122
37300,76966,8,13,45,57,8,161
37301,76967,14,13,15,8,1,101
37302,76972,1,144,55,25,6,147
37303,76975,19,13,25,25,5,142
37304,76979,1,263,35,57,2,121
37305,76980,27,13,35,25,5,145
37306,76984,8,13,45,57,10,165
37307,76985,1,263,35,57,2,121
37308,76986,8,13,45,57,8,161
37309,76990,1,263,35,57,2,121
37310,76995,8,13,45,57,8,161
37311,76998,1,144,55,25,6,147
37312,77001,1,144,55,25,6,147
37313,77002,1,263,45,57,8,161
37314,77003,19,13,25,8,5,142
37315,77004,11,20,55,57,10,165
37316,77006,27,13,35,25,5,145
37317,77010,27,13,35,25,5,145
37318,77011,19,13,25,8,2,122
37319,77012,8,20,45,57,10,165
37320,77013,1,263,45,57,8,161
37321,77016,6,43,35,57,9,188
37322,77021,27,13,35,25,5,145
37323,77022,8,20,45,57,8,183
37324,77024,38,13,45,25,8,183
37325,77026,38,13,45,25,8,183
37326,77031,8,20,45,57,8,183
37327,77034,27,13,35,25,5,145
37328,77035,8,13,45,57,8,161
37329,77036,1,263,55,57,8,161
37330,77039,6,20,35,57,8,161
37331,77040,8,13,45,57,8,161
37332,77042,27,13,35,25,5,145
37333,77045,19,13,25,25,2,122
37334,77046,19,13,25,25,2,122
37335,77050,27,13,35,25,5,145
37336,77052,27,13,35,25,5,145
37337,77054,6,43,35,57,9,188
37338,77056,6,3,25,25,8,183
37339,77057,11,7,55,57,10,165
37340,77058,19,13,25,8,2,122
37341,77060,8,20,45,57,8,183
37342,77065,1,144,55,25,6,147
37343,77067,1,263,55,57,8,161
37344,77072,19,13,25,25,2,122
37345,77073,1,263,45,57,8,161
37346,77076,1,263,45,57,8,161
37347,77082,8,20,45,57,8,183
37348,77083,8,13,45,57,8,161
37349,77084,27,13,35,25,5,145
37350,77086,11,20,55,57,10,165
37351,77088,1,144,35,25,2,122
37352,77089,14,13,15,8,2,122
37353,77092,1,263,35,57,2,121
37354,77095,19,13,25,25,2,122
37355,77096,8,13,45,57,10,165
37356,77098,8,13,45,57,8,161
37357,77103,1,263,65,57,8,161
37358,77106,8,20,45,57,8,183
37359,77108,8,7,45,57,10,165
37360,77109,11,13,55,57,10,165
37361,77111,1,144,45,25,6,147
37362,77112,1,263,55,57,8,161
37363,77113,1,144,45,25,6,147
37364,77114,27,13,35,25,5,145
37365,77115,11,13,55,57,10,165
37366,77118,19,13,25,25,2,122
37367,77120,8,13,45,57,8,161
37368,77126,19,13,25,25,2,122
37369,77130,19,13,25,8,2,122
37370,77132,1,52,15,8,5,122
37371,77133,11,7,55,57,10,165
37372,77136,19,13,25,25,2,122
37373,77138,8,20,45,57,10,165
37374,77140,14,13,15,8,2,122
37375,77141,19,13,25,25,2,122
37376,77147,14,13,15,8,2,122
37377,77153,19,13,25,25,5,142
37378,77155,19,13,25,25,2,122
37379,77158,1,263,35,57,2,121
37380,77159,1,263,45,57,8,161
37381,77164,19,13,25,8,2,122
37382,77165,1,144,45,25,6,147
37383,77166,1,263,45,57,8,161
37384,77168,6,20,35,57,8,183
37385,77170,8,20,45,57,8,183
37386,77171,27,13,35,25,5,145
37387,77173,8,13,45,57,8,161
37388,77174,8,20,45,57,10,165
37389,77175,19,13,25,25,5,145
37390,77177,14,13,15,8,2,122
37391,77178,8,20,45,57,8,183
37392,77180,27,13,35,25,5,145
37393,77183,8,13,45,57,8,161
37394,77184,8,20,45,57,8,183
37395,77185,1,263,55,57,8,161
37396,77186,27,13,35,25,5,145
37397,77187,16,13,65,57,10,165
37398,77188,1,263,55,57,8,161
37399,77194,14,13,15,25,1,101
37400,77195,27,13,35,25,5,145
37401,77197,19,13,25,25,2,122
37402,77203,38,13,45,25,8,183
37403,77204,22,13,75,57,10,165
37404,77207,14,13,15,8,2,121
37405,77208,11,7,55,57,10,165
37406,77212,8,7,45,57,10,165
37407,77214,19,13,25,8,2,122
37408,77216,1,263,65,57,8,161
37409,77217,1,144,35,25,6,147
37410,77220,27,13,35,25,5,145
37411,77222,27,13,35,25,5,145
37412,77224,27,13,35,25,5,145
37413,77225,27,13,35,25,5,145
37414,77226,1,144,25,25,2,121
37415,77227,45,13,55,25,8,183
37416,77228,27,13,35,8,5,145
37417,77230,14,13,15,8,5,142
37418,77231,27,13,35,25,5,145
37419,77232,1,263,25,57,2,121
37420,77233,19,13,25,25,2,122
37421,77236,8,20,45,57,8,183
37422,77237,1,263,35,57,2,121
37423,77239,38,13,45,25,8,183
37424,77240,16,13,65,57,10,165
37425,77245,8,20,45,57,8,183
37426,77250,1,263,45,57,8,161
37427,77252,19,13,25,25,2,122
37428,77257,11,7,55,57,10,165
37429,77258,11,20,55,57,10,165
37430,77259,1,144,25,25,8,183
37431,77266,38,13,45,25,8,183
37432,77267,16,13,65,57,10,165
37433,77268,19,13,25,25,2,122
37434,77271,1,263,55,57,8,161
37435,77272,11,7,55,57,10,165
37436,77279,1,144,15,25,5,122
37437,77280,11,13,55,57,10,165
37438,77281,14,13,15,8,2,122
37439,77283,27,13,35,25,5,145
37440,77284,27,13,35,25,5,145
37441,77285,1,263,45,57,8,161
37442,77288,1,263,35,57,2,121
37443,77290,1,144,45,25,6,147
37444,77294,1,263,55,57,8,161
37445,77297,11,7,55,57,10,165
37446,77298,1,144,45,25,2,122
37447,77300,1,263,45,57,8,161
37448,77301,38,13,45,25,8,183
37449,77311,11,13,55,57,10,165
37450,77312,27,13,35,25,5,145
37451,77314,1,263,45,57,8,161
37452,77315,27,13,35,25,5,145
37453,77319,27,13,35,25,5,145
37454,77320,19,13,25,25,2,122
37455,77323,6,20,35,57,8,183
37456,77330,1,263,45,57,8,161
37457,77335,1,263,45,57,8,161
37458,77336,1,263,55,57,8,161
37459,77337,19,13,25,8,2,122
37460,77339,14,13,15,8,1,101
37461,77343,1,144,25,25,2,122
37462,77345,6,39,35,57,10,165
37463,77346,14,13,15,25,1,101
37464,77347,19,13,25,25,2,122
37465,77357,27,13,35,25,5,145
37466,77358,1,263,45,57,8,161
37467,77359,1,144,35,25,2,122
37468,77360,1,144,45,25,6,147
37469,77363,6,43,35,57,9,188
37470,77364,38,13,45,25,8,183
37471,77365,19,13,25,25,2,122
37472,77368,27,13,35,25,5,145
37473,77369,27,13,35,25,5,145
37474,77370,1,144,35,25,4,147
37475,77373,19,13,25,25,5,145
37476,77377,27,13,35,25,5,145
37477,77384,19,13,25,8,2,122
37478,77386,4,20,25,57,8,183
37479,77388,19,13,25,25,2,122
37480,77389,38,13,45,25,8,183
37481,77390,11,20,55,57,10,165
37482,77393,11,13,55,57,10,165
37483,77396,27,13,35,25,5,145
37484,77397,27,13,35,25,5,145
37485,77400,19,13,25,25,2,122
37486,77402,14,13,15,8,2,122
37487,77403,1,263,45,57,8,161
37488,77404,19,13,25,25,2,122
37489,77405,14,13,15,8,2,122
37490,77406,1,263,65,57,8,161
37491,77407,1,263,45,57,8,161
37492,77408,1,263,45,57,8,161
37493,77411,8,39,45,57,10,165
37494,77413,1,144,35,25,6,147
37495,77416,1,144,45,25,6,147
37496,77417,8,13,45,57,10,165
37497,77428,11,13,55,57,10,165
37498,77430,16,13,65,57,10,165
37499,77434,14,13,15,8,1,101
37500,77436,8,20,45,57,8,183
37501,77438,1,263,45,57,8,161
37502,77440,1,144,15,25,2,121
37503,77441,5,3,15,25,8,183
37504,77442,27,13,35,25,5,145
37505,77443,8,20,45,57,8,183
37506,77447,11,13,55,57,10,165
37507,77448,19,13,25,8,2,122
37508,77458,1,263,35,57,2,121
37509,77459,8,13,45,57,8,183
37510,77460,19,13,25,8,2,122
37511,77466,1,263,45,57,8,161
37512,77468,8,13,45,57,8,161
37513,77469,1,263,45,57,8,161
37514,77470,22,13,75,57,10,165
37515,77471,19,13,25,25,2,122
37516,77472,16,13,65,57,10,165
37517,77478,14,13,15,8,8,101
37518,77479,1,263,35,57,2,121
37519,77481,11,20,55,57,10,165
37520,77483,6,43,35,57,9,188
37521,77484,8,13,45,57,8,161
37522,77492,4,20,25,57,10,165
37523,77493,14,13,15,25,8,101
37524,77496,38,13,45,25,8,183
37525,77498,1,263,55,57,8,161
37526,77499,14,13,15,25,8,101
37527,77502,1,144,15,25,2,121
37528,77505,8,13,45,57,10,165
37529,77506,19,13,25,25,2,122
37530,77510,14,13,15,8,2,122
37531,77512,27,13,35,25,5,145
37532,77514,14,13,15,8,2,122
37533,77515,1,263,45,57,8,161
37534,77518,1,144,55,25,6,147
37535,77519,1,263,55,57,8,161
37536,77520,1,263,55,57,8,161
37537,77521,1,263,55,57,8,161
37538,77523,27,13,35,8,5,145
37539,77525,11,7,55,57,10,165
37540,77526,8,20,45,57,10,165
37541,77527,1,263,55,57,8,161
37542,77528,14,13,15,8,2,122
37543,77530,27,13,35,25,1,101
37544,77531,16,13,65,57,10,165
37545,77533,1,263,55,57,8,161
37546,77535,8,43,45,57,9,188
37547,77537,19,13,25,25,2,122
37548,77538,19,13,25,25,2,122
37549,77541,1,144,65,25,6,147
37550,77543,19,13,25,25,2,122
37551,77544,8,13,45,57,8,161
37552,77546,1,144,55,25,6,147
37553,77547,27,13,35,25,5,145
37554,77552,19,13,25,25,2,122
37555,77556,38,13,45,25,2,121
37556,77558,1,144,45,25,6,147
37557,77559,1,263,55,57,8,161
37558,77560,1,263,55,57,6,147
37559,77563,27,13,35,25,5,145
37560,77564,11,20,55,57,10,165
37561,77565,19,13,25,25,2,122
37562,77567,8,13,45,57,8,161
37563,77568,1,144,25,25,8,183
37564,77570,1,144,35,25,8,161
37565,77572,8,16,45,57,8,183
37566,77573,27,13,35,25,5,145
37567,77575,8,20,45,57,8,183
37568,77577,14,13,15,8,2,122
37569,77578,1,263,35,57,2,121
37570,77583,19,13,25,8,2,122
37571,77584,27,13,35,25,5,145
37572,77585,3,7,15,57,8,183
37573,77586,11,7,55,57,10,165
37574,77587,8,20,45,57,9,188
37575,77590,38,13,45,25,8,183
37576,77594,19,13,25,25,2,122
37577,77598,8,13,45,57,8,161
37578,77599,14,13,15,8,1,101
37579,77600,19,13,25,25,2,122
37580,77601,19,13,25,8,2,122
37581,77603,19,13,25,8,2,122
37582,77604,27,13,35,25,5,145
37583,77605,8,20,45,57,8,183
37584,77609,6,13,35,57,5,122
37585,77614,1,263,35,57,2,121
37586,77619,11,3,55,57,8,183
37587,77620,38,13,45,25,8,183
37588,77621,14,13,15,8,1,101
37589,77624,8,20,45,57,8,183
37590,77631,8,7,45,57,10,165
37591,77633,16,13,65,57,10,165
37592,77635,11,20,55,57,10,165
37593,77636,1,263,45,57,8,161
37594,77640,19,13,25,8,2,122
37595,77644,27,13,35,25,5,145
37596,77646,11,20,55,57,10,165
37597,77647,11,39,55,57,8,183
37598,77648,14,13,15,8,1,101
37599,77651,11,7,55,57,10,165
37600,77653,14,13,15,8,2,122
37601,77655,8,13,45,57,10,165
37602,77656,11,20,55,57,8,161
37603,77659,11,20,55,57,10,165
37604,77661,11,13,55,57,10,165
37605,77665,1,144,25,25,2,122
37606,77670,4,39,25,57,10,165
37607,77672,8,20,45,57,8,183
37608,77675,14,13,15,8,2,122
37609,77679,14,13,15,8,2,122
37610,77680,14,13,15,8,2,122
37611,77681,11,20,55,57,10,165
37612,77682,1,144,55,25,6,147
37613,77683,27,13,35,25,5,145
37614,77685,1,144,45,25,6,147
37615,77690,27,13,35,25,5,145
37616,77692,1,144,45,25,6,147
37617,77694,14,13,15,8,2,122
37618,77695,11,13,55,57,10,165
37619,77696,6,43,35,57,9,188
37620,77697,27,13,35,25,5,145
37621,77698,8,13,45,57,8,161
37622,77699,19,13,25,25,2,122
37623,77701,1,144,55,25,6,147
37624,77702,27,13,35,25,5,145
37625,77707,14,13,15,25,8,101
37626,77708,1,144,35,25,2,121
37627,77709,11,7,55,57,10,165
37628,77710,11,13,55,57,10,165
37629,77711,11,7,55,57,10,165
37630,77717,27,13,35,25,5,145
37631,77721,8,13,45,57,10,165
37632,77722,11,13,55,57,10,165
37633,77725,1,263,45,57,8,161
37634,77728,27,13,35,25,5,145
37635,77729,11,13,55,57,10,165
37636,77732,11,7,55,57,10,165
37637,77733,8,20,45,57,8,183
37638,77734,1,263,35,57,8,161
37639,77735,11,7,55,57,10,165
37640,77736,4,7,25,57,8,183
37641,77737,1,144,55,25,6,147
37642,77739,1,144,25,25,2,121
37643,77741,6,20,35,57,8,183
37644,77743,38,13,45,25,8,183
37645,77744,1,263,45,57,8,161
37646,77749,14,13,15,25,1,101
37647,77751,19,13,25,25,2,122
37648,77752,11,13,55,57,10,165
37649,77756,8,20,45,57,8,183
37650,77759,27,13,35,25,5,145
37651,77760,8,20,45,57,10,165
37652,77763,27,13,35,25,5,145
37653,77765,27,13,35,25,5,145
37654,77766,11,13,55,57,10,165
37655,77767,19,13,25,8,2,122
37656,77769,14,13,15,25,2,121
37657,77770,27,13,35,25,5,145
37658,77773,19,13,25,25,2,122
37659,77774,11,20,55,57,10,165
37660,77777,14,13,15,8,2,122
37661,77778,8,20,45,57,8,183
37662,77782,1,263,45,57,8,161
37663,77783,8,13,45,57,10,165
37664,77787,1,263,35,57,2,121
37665,77788,19,13,25,25,2,122
37666,77789,8,13,45,57,8,161
37667,77791,19,13,25,8,2,122
37668,77792,19,13,25,25,2,122
37669,77793,1,263,55,57,8,161
37670,77794,11,7,55,57,10,165
37671,77796,6,20,35,57,8,183
37672,77799,1,263,45,57,8,161
37673,77801,8,13,45,57,10,165
37674,77802,1,144,25,25,5,122
37675,77804,11,13,55,57,10,165
37676,77805,27,13,35,8,5,145
37677,77806,14,13,15,8,2,122
37678,77807,11,13,55,57,10,165
37679,77808,27,13,35,25,5,145
37680,77810,8,43,45,57,9,188
37681,77812,11,20,55,57,10,165
37682,77813,19,13,25,8,2,122
37683,77821,16,13,65,57,10,165
37684,77825,1,263,55,57,8,161
37685,77827,16,13,65,57,10,165
37686,77830,19,13,25,25,2,122
37687,77831,1,263,45,57,8,161
37688,77832,8,20,45,57,8,183
37689,77833,6,43,35,57,9,188
37690,77837,19,13,25,25,2,122
37691,77838,18,13,35,57,8,183
37692,77839,27,13,35,25,5,145
37693,77840,19,13,25,25,2,122
37694,77841,11,7,55,57,10,165
37695,77843,1,263,35,57,2,121
37696,77845,19,13,25,25,5,142
37697,77847,14,13,15,8,2,122
37698,77851,27,13,35,25,5,145
37699,77856,27,13,35,25,5,145
37700,77857,38,13,45,25,8,183
37701,77859,19,13,25,25,2,122
37702,77860,1,263,45,57,8,161
37703,77861,14,13,15,8,1,101
37704,77864,19,13,25,8,2,122
37705,77869,27,13,35,25,5,145
37706,77871,11,13,55,57,10,165
37707,77872,1,144,45,25,6,147
37708,77873,27,13,35,25,5,145
37709,77875,8,20,45,57,10,165
37710,77877,14,13,15,8,2,122
37711,77881,1,263,35,57,2,121
37712,77882,19,13,25,25,2,122
37713,77884,38,13,45,25,8,183
37714,77885,1,144,45,25,6,147
37715,77889,1,263,55,57,8,161
37716,77890,38,13,45,25,8,183
37717,77891,6,13,35,57,5,122
37718,77892,19,13,25,25,2,122
37719,77896,11,20,55,57,10,165
37720,77898,22,13,75,57,10,165
37721,77900,1,263,55,57,6,147
37722,77901,8,7,45,57,10,165
37723,77903,14,13,15,8,2,122
37724,77905,27,13,35,25,5,145
37725,77907,1,263,35,57,2,121
37726,77909,9,23,35,25,8,183
37727,77911,14,13,15,8,2,122
37728,77914,1,144,45,25,6,147
37729,77915,1,144,45,25,6,147
37730,77916,27,13,35,25,5,145
37731,77919,19,13,25,25,2,122
37732,77920,14,13,15,8,2,122
37733,77922,1,263,35,57,2,121
37734,77924,19,13,25,25,2,122
37735,77925,1,263,45,57,8,161
37736,77929,1,144,25,25,2,121
37737,77931,27,13,35,25,5,145
37738,77934,27,13,35,8,5,145
37739,77935,1,263,25,57,2,121
37740,77936,27,13,35,25,5,145
37741,77937,1,263,45,57,8,161
37742,77938,1,263,35,57,2,121
37743,77939,1,263,55,57,8,161
37744,77943,1,144,25,25,2,122
37745,77948,19,13,25,25,2,122
37746,77949,1,263,35,57,2,121
37747,77950,19,13,25,8,2,122
37748,77954,14,13,15,8,2,122
37749,77955,27,13,35,25,5,145
37750,77956,1,263,45,57,8,161
37751,77962,11,13,55,57,10,165
37752,77963,1,144,55,25,6,147
37753,77966,14,13,15,8,2,122
37754,77967,1,144,45,25,6,147
37755,77971,11,13,55,57,10,165
37756,77972,8,7,45,57,10,165
37757,77975,1,263,45,57,8,161
37758,77976,14,13,15,8,2,122
37759,77980,8,20,45,57,8,183
37760,77982,1,263,35,57,2,121
37761,77983,1,144,35,25,6,147
37762,77987,14,13,15,25,8,101
37763,77989,1,144,35,25,6,147
37764,77991,11,13,55,57,10,165
37765,77995,11,13,55,57,10,165
37766,77996,1,144,45,25,6,147
37767,77997,19,13,25,25,2,122
37768,77999,27,13,35,8,2,121
37769,78000,14,13,15,8,2,122
37770,78002,1,263,65,57,8,161
37771,78003,1,263,65,57,8,161
37772,78005,11,7,55,57,10,165
37773,78007,1,263,45,57,8,161
37774,78012,19,13,25,8,2,122
37775,78014,11,13,55,57,10,165
37776,78016,8,13,45,57,8,161
37777,78018,8,13,45,57,8,161
37778,78019,19,13,25,25,2,122
37779,78020,1,263,25,57,2,121
37780,78023,27,13,35,25,5,145
37781,78024,1,144,35,25,2,121
37782,78027,1,263,65,57,8,161
37783,78029,1,144,35,25,8,161
37784,78030,1,144,55,25,6,147
37785,78031,27,13,35,25,5,145
37786,78032,27,13,35,25,5,145
37787,78036,27,13,35,25,5,145
37788,78037,27,13,35,25,5,145
37789,78038,8,20,45,57,10,165
37790,78043,1,263,45,57,8,161
37791,78045,19,13,25,25,2,122
37792,78046,11,20,55,57,10,165
37793,78047,1,263,65,57,8,161
37794,78048,19,13,25,25,2,122
37795,78050,1,144,55,25,6,147
37796,78053,11,20,55,57,10,165
37797,78054,1,144,45,25,6,147
37798,78056,1,144,45,25,6,147
37799,78057,45,13,55,25,8,183
37800,78058,19,13,25,25,2,122
37801,78060,38,13,45,25,8,183
37802,78062,19,13,25,25,2,122
37803,78064,6,7,35,57,8,183
37804,78065,27,13,35,8,2,121
37805,78067,11,13,55,57,10,165
37806,78070,1,263,35,57,2,121
37807,78072,27,13,35,25,5,145
37808,78073,27,13,35,25,5,145
37809,78074,14,13,15,8,2,122
37810,78075,1,144,15,25,8,183
37811,78076,19,13,25,8,2,122
37812,78078,6,16,35,57,8,183
37813,78081,1,144,25,25,8,161
37814,78088,38,13,45,25,8,183
37815,78090,14,13,15,8,2,121
37816,78091,1,263,35,57,2,121
37817,78096,19,13,25,25,2,122
37818,78097,6,39,35,57,10,165
37819,78105,6,7,35,57,8,183
37820,78107,27,13,35,25,5,145
37821,78112,1,144,45,25,6,147
37822,78113,14,13,15,8,2,122
37823,78116,19,13,25,25,2,122
37824,78118,11,13,55,57,10,165
37825,78119,14,13,15,8,1,101
37826,78120,11,7,55,57,10,165
37827,78123,16,13,65,57,10,165
37828,78124,8,7,45,57,10,165
37829,78125,5,3,15,25,8,183
37830,78126,27,13,35,25,5,145
37831,78127,19,13,25,25,2,122
37832,78129,11,20,55,57,10,165
37833,78133,1,263,55,57,8,161
37834,78134,11,7,55,57,10,165
37835,78135,8,7,45,57,10,165
37836,78137,1,144,45,25,6,147
37837,78143,8,13,45,57,8,161
37838,78147,8,20,45,57,8,183
37839,78148,27,13,35,25,5,145
37840,78149,14,13,15,8,2,121
37841,78150,11,7,55,57,10,165
37842,78152,1,144,25,25,2,122
37843,78153,19,13,25,25,2,122
37844,78156,27,13,35,25,5,145
37845,78157,14,13,15,25,8,101
37846,78158,27,13,35,25,5,145
37847,78159,11,13,55,57,10,165
37848,78160,11,20,55,57,10,165
37849,78161,19,13,25,8,5,142
37850,78162,16,13,65,57,10,165
37851,78166,6,43,35,57,9,188
37852,78170,1,263,25,57,2,121
37853,78171,38,13,45,25,8,183
37854,78172,38,13,45,25,8,183
37855,78177,19,13,25,8,2,122
37856,78178,1,263,55,57,8,161
37857,78182,8,20,45,57,8,183
37858,78183,11,39,55,57,8,183
37859,78184,11,13,55,57,10,165
37860,78185,27,13,35,25,5,145
37861,78190,19,13,25,25,5,142
37862,78191,14,13,15,8,2,122
37863,78195,19,13,25,25,2,122
37864,78196,1,263,65,57,8,161
37865,78197,19,13,25,8,2,122
37866,78200,14,13,15,8,1,101
37867,78202,14,13,15,8,2,122
37868,78204,45,13,55,25,8,183
37869,78205,14,13,15,8,2,122
37870,78207,27,13,35,25,5,145
37871,78212,19,13,25,25,2,122
37872,78214,27,13,35,25,5,145
37873,78216,27,13,35,25,5,145
37874,78217,19,13,25,25,2,122
37875,78223,14,13,15,8,2,121
37876,78224,14,13,15,8,2,122
37877,78225,27,13,35,25,5,145
37878,78228,8,20,45,57,10,165
37879,78229,14,13,15,25,8,101
37880,78232,1,144,45,25,6,147
37881,78235,19,13,25,25,2,122
37882,78237,1,144,45,25,6,147
37883,78238,27,13,35,25,5,145
37884,78239,1,263,75,57,8,161
37885,78241,6,43,35,57,9,188
37886,78243,8,13,45,57,10,165
37887,78248,27,13,35,25,5,145
37888,78250,14,13,15,8,2,122
37889,78253,1,263,65,57,8,161
37890,78254,19,13,25,25,2,122
37891,78256,1,263,25,57,2,121
37892,78258,8,13,45,57,8,161
37893,78259,11,13,55,57,10,165
37894,78261,14,13,15,25,2,122
37895,78262,6,26,35,57,2,122
37896,78263,14,13,15,25,8,101
37897,78264,19,13,25,25,2,122
37898,78267,1,144,55,25,6,147
37899,78272,1,263,45,57,8,161
37900,78274,8,13,45,57,8,161
37901,78276,38,13,45,25,2,121
37902,78278,8,20,45,57,9,188
37903,78279,1,144,45,25,6,147
37904,78281,8,7,45,57,10,165
37905,78286,14,13,15,8,2,122
37906,78289,1,144,35,25,2,122
37907,78290,11,7,55,57,10,165
37908,78291,1,144,45,25,6,147
37909,78292,19,13,25,25,2,122
37910,78293,19,13,25,25,2,122
37911,78296,19,13,25,25,2,122
37912,78303,4,7,25,57,8,183
37913,78305,14,13,15,25,8,101
37914,78312,19,13,25,25,2,122
37915,78313,11,13,55,57,10,165
37916,78314,6,20,35,57,10,165
37917,78315,1,263,35,57,2,121
37918,78316,11,20,55,57,10,165
37919,78317,11,13,55,57,10,165
37920,78321,1,263,45,57,8,161
37921,78322,38,13,45,25,8,183
37922,78323,14,13,15,8,2,122
37923,78329,1,144,55,25,6,147
