forest_topo_id,severity_id,asp,dem,slope
21200,44093,North,2754,32
21201,44095,East,2642,22
21202,44096,East,2945,22
21203,44097,West,2190,44
21204,44098,North,2705,0
21205,44099,North,1751,32
21206,44100,West,3166,22
21207,44101,North,2872,22
21208,44102,North,2533,22
21209,44103,West,1868,32
21210,44105,North,3004,32
21211,44107,East,1534,22
21212,44108,West,1837,32
21213,44109,North,2559,22
21214,44113,South,2025,22
21215,44114,West,3018,90
21216,44115,West,1934,22
21217,44117,North,2549,22
21218,44120,North,2621,22
21219,44121,West,1907,44
21220,44124,North,2368,22
21221,44126,West,2628,32
21222,44128,East,1951,0
21223,44131,South,2592,64
21224,44134,West,2015,44
21225,44137,North,2397,32
21226,44142,North,2717,44
21227,44143,East,2350,32
21228,44145,West,2455,44
21229,44147,West,1671,0
21230,44148,South,2607,32
21231,44153,West,2035,44
21232,44160,North,1675,22
21233,44162,North,2635,44
21234,44166,South,2908,22
21235,44168,East,1799,22
21236,44172,West,2632,44
21237,44173,West,2703,22
21238,44174,West,2630,32
21239,44176,North,2267,0
21240,44177,East,2167,44
21241,44178,East,2288,32
21242,44179,South,2205,44
21243,44184,West,2355,44
21244,44186,South,2307,44
21245,44187,North,2226,32
21246,44189,South,2930,22
21247,44196,East,2737,44
21248,44197,East,2118,22
21249,44200,East,2175,64
21250,44209,North,1806,22
21251,44210,West,2774,64
21252,44212,North,2704,22
21253,44213,North,1858,22
21254,44216,East,1929,32
21255,44219,East,2078,22
21256,44222,East,2619,32
21257,44223,West,1946,22
21258,44225,West,2998,32
21259,44227,North,2943,22
21260,44229,East,2698,0
21261,44231,North,2163,44
21262,44235,North,2205,64
21263,44236,North,2006,32
21264,44237,North,1624,32
21265,44240,West,2892,32
21266,44242,South,2406,22
21267,44243,West,2806,64
21268,44244,East,2000,32
21269,44247,East,2190,32
21270,44249,North,1959,32
21271,44250,West,2654,44
21272,44251,West,2103,64
21273,44252,West,1804,32
21274,44253,North,2025,32
21275,44255,East,1903,44
21276,44256,South,2688,22
21277,44260,East,2055,22
21278,44261,East,2132,32
21279,44263,West,1790,0
21280,44265,South,2280,22
21281,44268,North,2880,32
21282,44270,East,1919,44
21283,44272,North,1999,22
21284,44273,East,2715,22
21285,44274,East,2050,22
21286,44276,East,2694,22
21287,44277,East,2583,64
21288,44280,East,2435,90
21289,44281,South,2963,44
21290,44282,West,2450,64
21291,44283,West,2752,64
21292,44284,East,2888,90
21293,44285,North,2037,32
21294,44287,West,2634,32
21295,44288,East,2598,64
21296,44291,East,2186,32
21297,44292,East,2035,0
21298,44296,West,2770,22
21299,44297,West,1892,22
21300,44303,South,1806,22
21301,44305,West,1817,44
21302,44309,West,1708,22
21303,44310,South,2161,32
21304,44318,North,2920,64
21305,44319,South,2388,22
21306,44321,West,2321,64
21307,44323,East,2077,22
21308,44324,East,2658,22
21309,44326,East,2953,64
21310,44328,East,2738,32
21311,44329,East,2065,22
21312,44330,East,1937,32
21313,44333,West,1951,32
21314,44337,East,2894,90
21315,44339,North,2038,22
21316,44340,North,2334,32
21317,44341,East,1946,44
21318,44343,West,2978,90
21319,44344,East,2432,64
21320,44345,West,2539,32
21321,44348,West,2435,22
21322,44349,West,1652,22
21323,44352,North,2747,22
21324,44355,South,2752,32
21325,44357,West,2210,44
21326,44360,North,1906,22
21327,44361,North,2772,22
21328,44364,South,1978,44
21329,44367,West,3051,90
21330,44368,East,2855,44
21331,44371,North,1610,32
21332,44375,East,2512,64
21333,44377,North,2043,22
21334,44379,North,1936,32
21335,44381,North,1668,22
21336,44384,West,2357,44
21337,44390,East,2915,32
21338,44395,North,2171,32
21339,44397,West,2740,44
21340,44399,North,2840,32
21341,44400,South,2862,22
21342,44402,East,2758,22
21343,44403,East,2369,64
21344,44404,East,2078,32
21345,44406,North,2600,90
21346,44408,West,2026,32
21347,44410,North,2695,32
21348,44412,West,1659,22
21349,44414,West,1867,32
21350,44415,West,1782,22
21351,44416,South,2329,32
21352,44417,East,1935,22
21353,44418,North,1714,0
21354,44423,East,1988,44
21355,44426,West,1931,32
21356,44428,South,2733,44
21357,44429,East,3008,32
21358,44434,West,2850,32
21359,44436,North,1981,32
21360,44438,North,2976,22
21361,44439,East,2146,32
21362,44440,North,2070,22
21363,44441,East,2806,90
21364,44442,East,2675,32
21365,44444,East,2923,64
21366,44448,North,1652,0
21367,44449,West,2039,32
21368,44450,South,2039,32
21369,44451,East,2221,44
21370,44453,East,2121,22
21371,44454,East,2332,32
21372,44455,East,2334,64
21373,44456,South,2746,0
21374,44458,North,1848,32
21375,44462,West,1904,22
21376,44463,East,2953,32
21377,44465,East,1775,32
21378,44466,East,1903,32
21379,44467,North,2647,44
21380,44471,North,1813,22
21381,44472,South,2127,32
21382,44476,North,1811,22
21383,44477,East,1885,22
21384,44480,East,2597,44
21385,44486,West,3045,22
21386,44487,North,2794,32
21387,44490,East,2579,64
21388,44494,West,2310,32
21389,44495,West,2804,44
21390,44496,East,2257,44
21391,44498,West,1646,44
21392,44501,North,2160,22
21393,44502,North,2362,64
21394,44506,North,2197,32
21395,44507,South,1734,32
21396,44508,South,2186,44
21397,44511,East,1792,44
21398,44515,East,2927,32
21399,44517,South,2452,0
21400,44518,South,2069,32
21401,44519,West,1820,32
21402,44520,North,2726,32
21403,44524,North,2243,32
21404,44527,South,1863,22
21405,44530,East,1526,0
21406,44532,East,1946,64
21407,44533,East,2862,32
21408,44534,North,2292,90
21409,44536,East,2286,44
21410,44538,East,1443,0
21411,44539,East,2723,32
21412,44540,West,2175,44
21413,44541,South,2125,22
21414,44543,North,2626,32
21415,44544,West,2774,64
21416,44548,North,2660,44
21417,44552,South,2092,22
21418,44553,West,2743,0
21419,44559,West,2052,22
21420,44562,West,2093,44
21421,44563,West,1897,22
21422,44564,West,1727,32
21423,44566,East,2313,22
21424,44568,West,2780,64
21425,44569,West,2392,44
21426,44570,West,1671,22
21427,44576,North,2587,32
21428,44577,West,2342,44
21429,44583,West,2245,32
21430,44584,East,1796,22
21431,44585,West,2802,64
21432,44588,North,1817,22
21433,44590,South,2748,44
21434,44598,North,2432,32
21435,44599,North,2973,32
21436,44601,South,1774,22
21437,44602,South,2034,22
21438,44605,East,2136,22
21439,44606,East,2366,22
21440,44609,West,2948,44
21441,44611,West,2288,32
21442,44612,West,2436,32
21443,44613,East,2393,44
21444,44616,East,1864,22
21445,44617,North,1853,32
21446,44619,West,2864,32
21447,44620,North,1932,44
21448,44621,North,2194,32
21449,44624,South,1855,22
21450,44625,West,2466,44
21451,44629,West,2033,64
21452,44632,East,1806,22
21453,44633,East,2739,22
21454,44635,North,1805,44
21455,44636,South,2269,22
21456,44637,North,2364,32
21457,44642,North,2119,44
21458,44644,West,2826,32
21459,44645,South,3078,32
21460,44648,West,2046,64
21461,44650,South,2094,32
21462,44651,East,2456,32
21463,44652,North,2498,44
21464,44653,East,2439,64
21465,44654,West,2370,22
21466,44655,North,2195,22
21467,44656,North,2773,44
21468,44659,East,2203,44
21469,44660,West,1956,64
21470,44661,East,1890,44
21471,44663,North,2613,32
21472,44664,South,2537,64
21473,44668,East,2297,22
21474,44669,North,2830,64
21475,44671,West,1687,22
21476,44673,West,2056,44
21477,44674,West,2208,22
21478,44676,South,2137,64
21479,44678,North,2570,22
21480,44680,East,1999,32
21481,44683,East,2266,22
21482,44684,West,2029,44
21483,44686,South,2971,22
21484,44689,North,2671,32
21485,44690,West,1988,22
21486,44692,East,1865,44
21487,44696,West,2145,22
21488,44703,South,2901,32
21489,44706,West,2628,22
21490,44709,South,2345,32
21491,44711,West,2560,22
21492,44712,South,2368,90
21493,44714,West,2411,64
21494,44715,South,2000,0
21495,44716,East,2822,22
21496,44717,South,1826,32
21497,44718,North,3133,22
21498,44719,East,2109,22
21499,44720,West,1991,0
21500,44721,North,1876,64
21501,44722,South,2395,22
21502,44724,East,2482,44
21503,44726,East,2559,64
21504,44727,East,2101,44
21505,44729,West,2865,64
21506,44734,West,1915,32
21507,44738,East,2380,44
21508,44742,West,1852,22
21509,44744,East,2041,22
21510,44746,North,2421,32
21511,44748,North,1728,0
21512,44749,South,2619,32
21513,44752,North,2556,44
21514,44754,South,2262,44
21515,44760,East,2820,22
21516,44763,North,1805,44
21517,44764,West,2669,22
21518,44765,East,1778,22
21519,44768,East,2038,0
21520,44770,South,2012,32
21521,44771,South,2515,32
21522,44774,West,2389,44
21523,44776,North,2563,22
21524,44777,East,2268,32
21525,44778,North,2523,44
21526,44786,South,2638,32
21527,44787,North,2687,44
21528,44788,North,1982,0
21529,44789,East,2699,44
21530,44791,East,1980,32
21531,44793,North,1794,64
21532,44794,South,2139,44
21533,44795,North,2669,64
21534,44797,East,1488,22
21535,44804,West,2100,22
21536,44806,North,1851,0
21537,44810,East,3134,22
21538,44811,West,1551,44
21539,44816,West,2805,32
21540,44819,East,2383,64
21541,44820,North,2680,44
21542,44823,East,2715,64
21543,44824,North,1942,22
21544,44826,West,2827,64
21545,44827,South,3004,22
21546,44830,North,2111,32
21547,44831,East,2242,22
21548,44832,West,2130,44
21549,44833,West,2294,32
21550,44835,West,2572,64
21551,44836,West,2663,22
21552,44837,West,2357,44
21553,44838,East,2477,44
21554,44843,East,1501,22
21555,44844,South,1835,22
21556,44845,South,2097,22
21557,44846,East,2602,64
21558,44853,West,2668,90
21559,44854,North,2288,44
21560,44855,East,2935,0
21561,44856,North,2231,44
21562,44859,West,1555,22
21563,44860,East,2670,32
21564,44861,North,2215,64
21565,44862,North,2912,32
21566,44864,North,2928,22
21567,44866,West,1609,44
21568,44868,West,1531,44
21569,44869,North,2854,22
21570,44871,East,2419,32
21571,44874,North,1948,22
21572,44875,West,3078,32
21573,44877,East,2701,22
21574,44882,South,2748,44
21575,44885,North,2101,0
21576,44887,North,1931,32
21577,44890,East,2574,22
21578,44893,North,1750,32
21579,44894,East,2216,64
21580,44895,North,2575,44
21581,44901,South,1995,32
21582,44905,West,1846,22
21583,44906,North,2012,32
21584,44909,East,2356,32
21585,44910,West,2456,32
21586,44914,East,1851,32
21587,44917,West,1842,44
21588,44921,East,2726,64
21589,44924,West,2148,22
21590,44925,North,2657,44
21591,44927,North,1426,22
21592,44929,East,2747,44
21593,44932,West,1689,0
21594,44933,East,2609,32
21595,44934,South,2383,44
21596,44935,West,2242,32
21597,44937,North,2145,44
21598,44938,East,2750,22
21599,44939,West,2368,44
21600,44940,West,2331,22
21601,44942,West,1808,22
21602,44943,North,1840,44
21603,44945,North,2048,32
21604,44947,South,2492,32
21605,44949,East,1852,22
21606,44950,East,2972,22
21607,44951,East,2264,90
21608,44953,North,2478,64
21609,44954,North,2754,32
21610,44955,North,1984,0
21611,44956,East,2159,32
21612,44957,West,1682,32
21613,44959,East,2267,22
21614,44963,North,2245,22
21615,44964,East,2355,22
21616,44967,East,1705,22
21617,44968,North,2038,90
21618,44969,North,2353,44
21619,44970,East,2333,64
21620,44971,East,1892,32
21621,44972,East,2523,44
21622,44974,East,1472,22
21623,44976,East,1924,32
21624,44977,North,3126,22
21625,44982,West,2873,44
21626,44984,West,2458,64
21627,44987,East,2657,44
21628,44989,West,2362,32
21629,44991,East,2825,22
21630,44993,West,2675,22
21631,44996,East,2410,44
21632,44997,East,2216,44
21633,44998,East,2412,44
21634,44999,West,1747,22
21635,45000,East,1948,32
21636,45001,South,2892,22
21637,45002,North,2970,22
21638,45007,East,2850,32
21639,45008,North,2608,90
21640,45009,East,2930,32
21641,45013,East,2128,22
21642,45014,West,2624,0
21643,45015,West,2348,90
21644,45017,North,2093,32
21645,45020,East,2093,32
21646,45021,East,2254,32
21647,45025,East,1702,44
21648,45028,North,2401,22
21649,45039,North,2733,44
21650,45040,West,2693,44
21651,45041,South,1862,32
21652,45042,South,2387,44
21653,45043,North,2278,22
21654,45047,South,1908,22
21655,45048,East,2529,0
21656,45057,East,2768,22
21657,45058,East,2390,0
21658,45062,South,2319,32
21659,45063,East,2071,22
21660,45064,West,2635,22
21661,45065,South,1933,32
21662,45067,North,2890,22
21663,45068,North,1908,64
21664,45069,West,1798,0
21665,45071,South,2094,32
21666,45075,East,1781,0
21667,45076,West,1709,32
21668,45078,West,2473,22
21669,45082,East,2718,44
21670,45083,South,1931,44
21671,45085,North,2066,44
21672,45089,North,2527,44
21673,45091,East,2048,32
21674,45093,East,2271,44
21675,45098,East,2884,22
21676,45099,North,2796,64
21677,45100,North,2354,22
21678,45101,North,2907,22
21679,45103,West,2044,64
21680,45105,South,2782,64
21681,45108,North,2079,22
21682,45109,South,2887,22
21683,45111,North,1707,32
21684,45113,West,2911,44
21685,45114,East,2367,32
21686,45115,North,1937,44
21687,45117,West,1872,64
21688,45124,West,2790,44
21689,45128,West,2804,32
21690,45132,South,2349,44
21691,45134,North,2415,0
21692,45135,West,1759,22
21693,45139,North,2887,22
21694,45140,North,2135,64
21695,45142,South,2647,32
21696,45146,West,3094,44
21697,45147,North,2034,22
21698,45149,South,2015,32
21699,45150,East,2509,44
21700,45151,West,2523,44
21701,45152,North,2512,32
21702,45153,East,1482,22
21703,45155,South,1923,22
21704,45157,South,1632,44
21705,45161,South,2888,22
21706,45162,South,2183,22
21707,45164,North,2194,90
21708,45165,South,1991,22
21709,45169,North,2237,32
21710,45170,West,1557,22
21711,45172,East,2467,44
21712,45174,West,1839,44
21713,45177,West,1877,32
21714,45180,East,2462,32
21715,45182,North,1792,0
21716,45183,North,2321,44
21717,45184,East,2026,90
21718,45186,North,2900,32
21719,45188,East,2603,64
21720,45189,North,1991,22
21721,45190,West,1701,22
21722,45191,North,2253,64
21723,45192,North,3030,44
21724,45193,South,2111,0
21725,45194,East,1650,22
21726,45196,North,3012,22
21727,45198,North,2337,32
21728,45199,West,1768,22
21729,45202,North,2635,32
21730,45203,East,1982,32
21731,45207,East,2055,0
21732,45208,East,2635,64
21733,45209,South,2207,22
21734,45210,South,1853,32
21735,45212,West,2436,44
21736,45220,North,3006,32
21737,45222,West,1673,0
21738,45224,East,1698,22
21739,45226,East,2195,0
21740,45229,North,1978,64
21741,45230,West,1964,32
21742,45232,East,2603,64
21743,45235,North,2191,44
21744,45239,East,1778,32
21745,45242,North,2025,32
21746,45249,West,2562,64
21747,45251,North,2435,44
21748,45253,North,2198,44
21749,45258,North,2484,64
21750,45260,East,2751,22
21751,45261,South,1919,32
21752,45264,North,2126,64
21753,45266,West,1996,22
21754,45267,North,2599,64
21755,45269,East,2458,44
21756,45271,East,3034,44
21757,45274,West,2548,64
21758,45275,West,2271,32
21759,45277,South,2521,32
21760,45280,East,2520,64
21761,45282,West,2102,32
21762,45284,North,2325,44
21763,45288,East,2295,90
21764,45289,West,2728,44
21765,45290,East,2545,22
21766,45291,North,1757,0
21767,45292,East,1908,32
21768,45293,North,2148,22
21769,45294,South,1966,22
21770,45295,North,2202,44
21771,45297,East,2509,32
21772,45299,North,2490,44
21773,45306,North,2663,44
21774,45307,South,2773,22
21775,45308,North,2017,22
21776,45309,West,1747,22
21777,45310,East,2360,64
21778,45311,West,2684,22
21779,45312,East,1797,32
21780,45314,South,2250,22
21781,45315,North,2472,44
21782,45316,North,1724,64
21783,45317,East,2883,22
21784,45318,South,2761,22
21785,45320,West,2901,32
21786,45322,West,1971,22
21787,45323,North,1928,22
21788,45324,East,1719,22
21789,45326,West,1750,22
21790,45329,West,2926,22
21791,45331,West,1628,0
21792,45334,West,1749,22
21793,45337,South,2577,32
21794,45341,West,2207,32
21795,45342,East,2420,32
21796,45344,East,2201,22
21797,45348,East,2441,32
21798,45350,North,2288,44
21799,45352,West,2032,64
21800,45353,North,2609,22
21801,45354,South,2146,64
21802,45355,East,1776,32
21803,45356,West,2782,44
21804,45358,South,2093,44
21805,45360,North,2927,22
21806,45362,North,2169,0
21807,45364,East,1643,32
21808,45365,South,2782,64
21809,45368,North,2098,32
21810,45370,South,2619,90
21811,45371,East,2166,32
21812,45372,West,2016,0
21813,45376,West,2204,64
21814,45378,South,1789,22
21815,45379,West,2509,22
21816,45381,West,1722,32
21817,45383,East,2810,64
21818,45385,West,2077,90
21819,45386,East,2425,32
21820,45387,East,2764,32
21821,45389,West,2883,32
21822,45392,North,2394,44
21823,45393,West,2854,22
21824,45396,West,3194,0
21825,45397,West,2596,64
21826,45399,North,1773,0
21827,45400,South,2137,32
21828,45401,West,2235,22
21829,45404,West,1731,32
21830,45406,East,2614,32
21831,45407,North,2903,32
21832,45412,West,2100,32
21833,45414,North,2182,64
21834,45415,West,1968,32
21835,45417,East,2178,32
21836,45418,South,1882,32
21837,45424,North,2745,44
21838,45425,East,2855,32
21839,45426,West,1676,22
21840,45428,West,2567,32
21841,45430,East,2212,64
21842,45432,East,2719,22
21843,45434,East,2150,44
21844,45437,East,2744,44
21845,45441,North,1830,32
21846,45444,West,2489,32
21847,45446,South,2495,44
21848,45447,North,2038,64
21849,45449,East,2440,44
21850,45450,East,2333,44
21851,45456,West,2425,32
21852,45459,North,1956,22
21853,45462,East,1747,0
21854,45463,South,1834,32
21855,45464,West,1920,32
21856,45465,South,2749,44
21857,45466,South,2144,64
21858,45468,West,2685,32
21859,45470,North,2307,22
21860,45471,North,2735,22
21861,45473,West,1983,64
21862,45476,North,2140,32
21863,45477,West,2738,22
21864,45478,South,2665,0
21865,45479,West,2398,32
21866,45480,West,2632,0
21867,45483,East,2767,22
21868,45487,West,2702,64
21869,45488,East,2627,64
21870,45491,West,2872,32
21871,45494,North,2227,22
21872,45495,North,2484,44
21873,45496,North,2111,44
21874,45497,North,1879,22
21875,45498,East,2834,44
21876,45501,South,1670,0
21877,45502,West,2531,32
21878,45503,West,2032,44
21879,45507,East,2357,32
21880,45508,East,2987,32
21881,45509,North,1627,32
21882,45510,North,2716,44
21883,45514,South,2890,44
21884,45516,South,2837,90
21885,45518,South,1803,90
21886,45519,North,2037,22
21887,45522,West,1862,32
21888,45525,North,1871,44
21889,45530,West,2737,90
21890,45532,North,1751,32
21891,45535,East,3037,44
21892,45537,West,1972,44
21893,45541,East,2491,32
21894,45542,North,1843,22
21895,45544,North,2205,44
21896,45545,West,2124,32
21897,45547,West,2909,64
21898,45550,East,1609,44
21899,45553,North,2159,44
21900,45558,East,2580,44
21901,45559,West,2618,44
21902,45563,East,1830,32
21903,45564,North,2152,32
21904,45565,North,2176,32
21905,45567,East,1978,32
21906,45570,South,2549,22
21907,45571,North,2744,32
21908,45575,East,1952,22
21909,45580,West,2744,22
21910,45582,East,1852,44
21911,45583,South,2210,22
21912,45584,South,2800,32
21913,45585,West,2123,64
21914,45586,South,2493,44
21915,45590,North,2220,44
21916,45591,East,2925,32
21917,45595,East,2030,22
21918,45599,West,1905,32
21919,45600,South,2058,32
21920,45605,East,2741,32
21921,45606,East,2387,32
21922,45608,North,1861,44
21923,45609,West,2312,44
21924,45611,West,2790,32
21925,45613,South,2593,90
21926,45614,West,1814,0
21927,45616,South,2174,64
21928,45619,South,2762,90
21929,45620,West,2632,32
21930,45622,East,2973,22
21931,45623,West,2720,32
21932,45624,South,1989,22
21933,45626,North,2799,44
21934,45628,East,2436,44
21935,45630,North,2694,22
21936,45631,East,2031,22
21937,45634,West,2025,64
21938,45635,North,2261,44
21939,45637,West,2373,44
21940,45638,West,2215,44
21941,45640,East,2009,44
21942,45643,North,2247,22
21943,45644,East,2488,32
21944,45646,East,2891,32
21945,45649,West,2185,0
21946,45656,South,2343,32
21947,45657,West,2199,22
21948,45659,East,2158,22
21949,45661,North,2639,44
21950,45663,West,2055,44
21951,45664,East,2815,22
21952,45665,East,1762,32
21953,45666,West,1924,32
21954,45668,West,3081,44
21955,45670,East,2840,22
21956,45671,South,2263,22
21957,45672,North,2109,64
21958,45674,East,2243,64
21959,45676,West,2653,64
21960,45680,West,1989,22
21961,45684,North,1759,0
21962,45690,North,2204,44
21963,45691,East,1964,32
21964,45692,East,1856,32
21965,45695,South,2966,22
21966,45696,West,2509,32
21967,45697,North,2343,32
21968,45700,West,1615,22
21969,45702,East,2498,64
21970,45703,North,2067,32
21971,45704,East,1996,22
21972,45707,East,1633,32
21973,45708,North,2667,32
21974,45710,West,2434,44
21975,45711,East,2570,44
21976,45714,East,1972,22
21977,45716,East,1809,32
21978,45718,North,2519,64
21979,45726,East,1869,64
21980,45727,South,1931,32
21981,45728,West,2672,90
21982,45729,East,2461,44
21983,45730,East,2379,32
21984,45731,West,2194,44
21985,45732,West,1993,44
21986,45734,East,2466,44
21987,45738,West,2767,0
21988,45741,East,2962,22
21989,45742,South,2030,32
21990,45744,West,2221,22
21991,45746,West,1799,0
21992,45748,West,2627,32
21993,45749,East,2765,22
21994,45751,North,2298,90
21995,45752,West,2279,22
21996,45758,South,1896,32
21997,45759,South,2723,32
21998,45760,North,1995,32
21999,45762,West,2886,32
22000,45763,North,2817,22
22001,45764,East,2341,32
22002,45766,West,2567,44
22003,45768,West,1807,44
22004,45770,West,2500,32
22005,45772,West,2024,32
22006,45775,West,2426,64
22007,45777,East,1899,44
22008,45780,South,2814,32
22009,45781,North,2202,64
22010,45783,North,2626,64
22011,45785,East,2969,32
22012,45787,South,2380,32
22013,45789,South,2111,32
22014,45790,South,2389,32
22015,45791,East,1622,32
22016,45792,East,2296,32
22017,45793,North,2632,32
22018,45794,East,2322,32
22019,45797,West,2249,32
22020,45798,West,2808,64
22021,45799,West,2415,0
22022,45801,North,2833,44
22023,45803,East,2666,32
22024,45804,North,2284,64
22025,45805,East,1827,22
22026,45806,East,1932,22
22027,45807,West,2408,64
22028,45808,West,1927,32
22029,45810,North,2011,32
22030,45812,East,2946,32
22031,45813,West,2851,44
22032,45815,South,2446,32
22033,45819,North,1763,32
22034,45820,West,2626,32
22035,45821,West,1679,22
22036,45822,East,1823,0
22037,45824,North,1888,0
22038,45825,East,1875,22
22039,45826,West,2562,32
22040,45828,West,2790,64
22041,45829,West,2187,32
22042,45831,North,2578,32
22043,45832,North,2473,64
22044,45834,East,2862,22
22045,45836,South,2443,64
22046,45839,West,1778,22
22047,45842,North,2088,0
22048,45843,West,2465,32
22049,45844,East,3024,22
22050,45846,East,1897,64
22051,45849,North,1832,22
22052,45851,West,2456,64
22053,45852,East,2270,32
22054,45853,West,2407,32
22055,45854,West,2879,44
22056,45858,South,2699,0
22057,45863,East,2100,32
22058,45865,North,2813,44
22059,45868,West,2351,44
22060,45869,North,1774,32
22061,45870,East,1918,44
22062,45874,West,2394,44
22063,45875,East,2955,22
22064,45876,South,2379,22
22065,45877,North,2644,44
22066,45878,South,3067,22
22067,45881,South,2760,22
22068,45882,West,1957,32
22069,45885,South,2955,22
22070,45886,West,2164,64
22071,45887,East,2742,22
22072,45889,North,2791,44
22073,45890,North,2633,44
22074,45893,East,1754,32
22075,45895,North,2234,44
22076,45897,South,2894,44
22077,45899,North,1940,44
22078,45901,North,2199,32
22079,45903,East,2498,32
22080,45904,North,2957,32
22081,45905,East,2315,90
22082,45907,South,2872,90
22083,45908,East,1725,32
22084,45909,North,1781,44
22085,45911,North,2640,64
22086,45912,West,2508,32
22087,45913,East,2343,44
22088,45915,East,2607,44
22089,45918,South,2013,32
22090,45920,West,2139,44
22091,45924,North,2426,44
22092,45926,North,2642,44
22093,45927,North,1835,32
22094,45931,North,2701,44
22095,45933,South,2574,32
22096,45937,South,1741,22
22097,45939,West,2133,32
22098,45940,West,2107,32
22099,45941,West,2406,44
22100,45943,East,2852,32
22101,45944,West,2877,22
22102,45945,East,2345,32
22103,45949,North,2279,22
22104,45951,West,2668,32
22105,45957,North,2906,22
22106,45959,West,1674,22
22107,45962,East,2528,44
22108,45963,South,1804,0
22109,45964,East,2722,22
22110,45965,North,2903,64
22111,45966,East,2308,64
22112,45967,South,2345,44
22113,45969,West,2006,22
22114,45970,North,1869,22
22115,45971,East,2501,44
22116,45974,North,2002,22
22117,45975,South,2586,0
22118,45977,West,2617,32
22119,45984,East,2596,22
22120,45986,East,2389,22
22121,45989,North,2423,32
22122,45990,East,2018,64
22123,45991,East,2043,32
22124,45998,East,1826,22
22125,45999,East,2466,64
22126,46004,West,1790,22
22127,46005,North,2652,64
22128,46006,East,2349,32
22129,46008,West,2146,44
22130,46011,South,2383,90
22131,46012,East,2368,32
22132,46014,East,2478,22
22133,46015,North,2156,32
22134,46020,East,1656,22
22135,46021,South,2333,22
22136,46023,West,2942,32
22137,46024,East,2038,0
22138,46028,North,2302,44
22139,46034,South,3019,22
22140,46036,East,2961,22
22141,46037,West,1931,32
22142,46039,West,2354,32
22143,46044,East,2790,44
22144,46045,East,2260,22
22145,46048,West,1962,32
22146,46050,West,2288,64
22147,46053,North,2235,44
22148,46054,East,2282,0
22149,46057,South,2989,22
22150,46059,West,1676,32
22151,46061,North,1838,64
22152,46062,North,2596,32
22153,46063,East,2061,22
22154,46066,West,2177,44
22155,46067,West,1518,22
22156,46068,West,2173,32
22157,46069,South,3022,44
22158,46070,West,1757,22
22159,46072,East,2129,44
22160,46075,East,1716,44
22161,46076,West,2586,64
22162,46078,North,2788,32
22163,46079,West,2372,22
22164,46082,West,1934,44
22165,46084,North,1847,22
22166,46085,North,1837,22
22167,46087,South,1906,44
22168,46088,West,1843,22
22169,46092,North,2058,64
22170,46094,East,2719,32
22171,46095,North,2371,64
22172,46096,East,1652,32
22173,46097,East,1949,22
22174,46098,North,2238,64
22175,46099,South,1620,22
22176,46101,North,3024,32
22177,46102,East,2924,32
22178,46103,West,1991,32
22179,46105,East,1864,22
22180,46106,East,2023,44
22181,46109,North,1851,0
22182,46111,South,2569,22
22183,46112,South,2780,32
22184,46114,West,2649,32
22185,46118,North,2069,90
22186,46120,East,2662,44
22187,46121,East,2552,32
22188,46122,North,1854,44
22189,46129,West,2406,32
22190,46130,West,2452,32
22191,46131,East,2225,64
22192,46132,North,2528,0
22193,46133,East,2860,32
22194,46137,East,2250,22
22195,46139,East,3006,44
22196,46141,East,2799,44
22197,46144,East,1603,22
22198,46150,South,2520,64
22199,46153,East,2047,32
22200,46157,West,2201,22
22201,46159,North,2653,22
22202,46160,South,2337,44
22203,46161,West,2122,32
22204,46164,East,1896,22
22205,46165,South,1686,0
22206,46168,North,1979,44
22207,46169,East,2990,22
22208,46171,West,2583,44
22209,46173,West,3100,32
22210,46174,South,1797,32
22211,46176,North,2390,32
22212,46177,East,2222,32
22213,46178,West,2275,44
22214,46180,North,2395,22
22215,46181,South,2869,44
22216,46184,South,2046,44
22217,46185,South,1853,44
22218,46187,West,3020,32
22219,46190,West,2388,44
22220,46192,North,2176,44
22221,46193,East,3036,32
22222,46195,East,1756,32
22223,46196,South,2110,22
22224,46199,South,2586,22
22225,46201,East,2573,32
22226,46206,North,2596,22
22227,46207,North,2888,32
22228,46210,East,2138,32
22229,46211,East,2789,44
22230,46213,West,2407,32
22231,46214,West,2782,32
22232,46215,West,1834,22
22233,46216,East,2205,44
22234,46218,South,2042,32
22235,46219,North,2471,44
22236,46220,East,2215,44
22237,46222,East,2913,22
22238,46223,East,1801,22
22239,46224,North,2809,44
22240,46225,North,3015,22
22241,46226,South,2707,44
22242,46227,West,2889,22
22243,46232,South,2302,22
22244,46235,South,2539,64
22245,46237,South,2277,32
22246,46238,East,2214,64
22247,46241,North,2199,22
22248,46242,North,1995,44
22249,46244,South,2283,22
22250,46245,East,2903,44
22251,46247,West,2547,64
22252,46251,West,1878,22
22253,46252,East,1747,22
22254,46253,North,2241,44
22255,46254,South,2992,22
22256,46255,South,2523,64
22257,46258,East,2221,64
22258,46260,North,2618,44
22259,46261,North,1855,22
22260,46262,West,2540,64
22261,46265,East,2416,22
22262,46268,West,2246,64
22263,46270,East,2665,22
22264,46271,West,1808,44
22265,46274,West,2485,22
22266,46276,North,2257,44
22267,46278,East,2322,64
22268,46283,North,3044,44
22269,46284,North,2747,22
22270,46285,North,2462,90
22271,46286,North,2428,64
22272,46287,East,2824,44
22273,46288,North,2681,64
22274,46289,North,2150,44
